"country_name","product","flow","year","2021_value","2022_value","match","number_of_records","is_consumption_pattern","raw_row_number"
"Slovakia","Residual fuel oil","Consumption Pattern",2021,88.166,"88.166",TRUE,2,TRUE,1074
"Slovakia","Residual fuel oil","Net Deliveries",2021,-34.965,"-1.847",FALSE,2,FALSE,462
"Slovakia","Residual fuel oil","Net Deliveries",2021,-25.756,"-1.847",FALSE,2,FALSE,498
"Slovakia","Total gas oil production","Consumption Pattern",2021,192.587,"175.984",FALSE,2,TRUE,894
"Slovakia","Total gas oil production","Consumption Pattern",2021,175.984,"175.984",TRUE,2,TRUE,930
"Slovakia","Total gas oil production","Net Deliveries",2021,553.011,"62.424",FALSE,2,FALSE,246
"Slovakia","Total gas oil production","Net Deliveries",2021,661.125,"62.424",FALSE,2,FALSE,282
"Slovakia","Total kerosene production","Net Deliveries",2021,21.614,"2.162",FALSE,2,FALSE,318
"Slovakia","Total kerosene production","Net Deliveries",2021,44.752,"2.162",FALSE,2,FALSE,354
"Slovakia","Total oil production","Consumption Pattern",2021,1407.144,"1525.913",FALSE,2,TRUE,678
"Slovakia","Total oil production","Consumption Pattern",2021,1525.913,"1525.913",TRUE,2,TRUE,714
"Slovakia","Total oil products production","Consumption Pattern",2021,625.148,"679.48",FALSE,2,TRUE,822
"Slovakia","Total oil products production","Consumption Pattern",2021,679.48,"679.48",TRUE,2,TRUE,858
"Slovakia","Total oil products production","Net Deliveries",2021,3127.441,"275.079",FALSE,2,FALSE,606
"Slovakia","Total oil products production","Net Deliveries",2021,3321.833,"275.079",FALSE,2,FALSE,642
"Slovenia","Crude oil","Consumption Pattern",2021,0,"0",TRUE,2,TRUE,751
"Slovenia","Crude oil","Consumption Pattern",2021,0,"0",TRUE,2,TRUE,787
"Slovenia","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,31
"Slovenia","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,67
"Slovenia","Gasoline and diesel","Net Deliveries",2021,1511,"148",FALSE,2,FALSE,391
"Slovenia","Gasoline and diesel","Net Deliveries",2021,1770,"148",FALSE,2,FALSE,427
"Slovenia","Liquified Petroleum Gas","Net Deliveries",2021,82,"8",FALSE,2,FALSE,103
"Slovenia","Liquified Petroleum Gas","Net Deliveries",2021,79,"8",FALSE,2,FALSE,139
"Slovenia","Middle distillates","Consumption Pattern",2021,477,"462",FALSE,2,TRUE,967
"Slovenia","Middle distillates","Consumption Pattern",2021,462,"462",TRUE,2,TRUE,1003
"Slovenia","Naphtha","Net Deliveries",2021,0,"0",TRUE,2,FALSE,175
"Slovenia","Naphtha","Net Deliveries",2021,0,"0",TRUE,2,FALSE,211
"Slovenia","Other oil products","Net Deliveries",2021,197,"10",FALSE,2,FALSE,535
"Slovenia","Other oil products","Net Deliveries",2021,155,"10",FALSE,2,FALSE,571
"Slovenia","Residual fuel oil","Consumption Pattern",2021,0,"0",TRUE,2,TRUE,1039
"Slovenia","Residual fuel oil","Consumption Pattern",2021,0,"0",TRUE,2,TRUE,1075
"Slovenia","Residual fuel oil","Net Deliveries",2021,0,"0",TRUE,2,FALSE,463
"Slovenia","Residual fuel oil","Net Deliveries",2021,3,"0",FALSE,2,FALSE,499
"Slovenia","Total gas oil production","Consumption Pattern",2021,160,"139",FALSE,2,TRUE,895
"Slovenia","Total gas oil production","Consumption Pattern",2021,139,"139",TRUE,2,TRUE,931
"Slovenia","Total gas oil production","Net Deliveries",2021,370,"33",FALSE,2,FALSE,247
"Slovenia","Total gas oil production","Net Deliveries",2021,423,"33",FALSE,2,FALSE,283
"Slovenia","Total kerosene production","Net Deliveries",2021,12,"1",FALSE,2,FALSE,319
"Slovenia","Total kerosene production","Net Deliveries",2021,19,"1",FALSE,2,FALSE,355
"Slovenia","Total oil production","Consumption Pattern",2021,670,"633",FALSE,2,TRUE,679
"Slovenia","Total oil production","Consumption Pattern",2021,633,"633",TRUE,2,TRUE,715
"Slovenia","Total oil products production","Consumption Pattern",2021,670,"633",FALSE,2,TRUE,823
"Slovenia","Total oil products production","Consumption Pattern",2021,633,"633",TRUE,2,TRUE,859
"Slovenia","Total oil products production","Net Deliveries",2021,2172,"200",FALSE,2,FALSE,607
"Slovenia","Total oil products production","Net Deliveries",2021,2449,"200",FALSE,2,FALSE,643
"South Korea","Crude oil","Consumption Pattern",2021,14704.577,"15754.452",FALSE,2,TRUE,740
"South Korea","Crude oil","Consumption Pattern",2021,15754.452,"15754.452",TRUE,2,TRUE,776
"South Korea","Crude oil","Industrial Production",2021,1078.892,"95.974",FALSE,2,FALSE,20
"South Korea","Crude oil","Industrial Production",2021,1174.823,"95.974",FALSE,2,FALSE,56
"South Korea","Gasoline and diesel","Net Deliveries",2021,21650.177,"2038.996",FALSE,2,FALSE,380
"South Korea","Gasoline and diesel","Net Deliveries",2021,21151.843,"2038.996",FALSE,2,FALSE,416
"South Korea","Liquified Petroleum Gas","Net Deliveries",2021,9888.434,"934.948",FALSE,2,FALSE,92
"South Korea","Liquified Petroleum Gas","Net Deliveries",2021,10570.128,"934.948",FALSE,2,FALSE,128
"South Korea","Middle distillates","Consumption Pattern",2021,2892.028,"2523.572",FALSE,2,TRUE,956
"South Korea","Middle distillates","Consumption Pattern",2021,2523.572,"2523.572",TRUE,2,TRUE,992
"South Korea","Naphtha","Net Deliveries",2021,42037.115,"3436.807",FALSE,2,FALSE,164
"South Korea","Naphtha","Net Deliveries",2021,40771.611,"3436.807",FALSE,2,FALSE,200
"South Korea","Other oil products","Net Deliveries",2021,5101.705,"428.338",FALSE,2,FALSE,524
"South Korea","Other oil products","Net Deliveries",2021,4425.944,"428.338",FALSE,2,FALSE,560
"South Korea","Residual fuel oil","Consumption Pattern",2021,1517.956,"1410.601",FALSE,2,TRUE,1028
"South Korea","Residual fuel oil","Consumption Pattern",2021,1410.601,"1410.601",TRUE,2,TRUE,1064
"South Korea","Residual fuel oil","Net Deliveries",2021,1632.354,"155.568",FALSE,2,FALSE,452
"South Korea","Residual fuel oil","Net Deliveries",2021,1414.478,"155.568",FALSE,2,FALSE,488
"South Korea","Total gas oil production","Consumption Pattern",2021,877.897,"933.982",FALSE,2,TRUE,884
"South Korea","Total gas oil production","Consumption Pattern",2021,933.982,"933.982",TRUE,2,TRUE,920
"South Korea","Total gas oil production","Net Deliveries",2021,8537.202,"938.652",FALSE,2,FALSE,236
"South Korea","Total gas oil production","Net Deliveries",2021,8644.716,"938.652",FALSE,2,FALSE,272
"South Korea","Total kerosene production","Net Deliveries",2021,6675.778,"888.557",FALSE,2,FALSE,308
"South Korea","Total kerosene production","Net Deliveries",2021,7277.924,"888.557",FALSE,2,FALSE,344
"South Korea","Total oil production","Consumption Pattern",2021,23386.141,"23718.869",FALSE,2,TRUE,668
"South Korea","Total oil production","Consumption Pattern",2021,23718.869,"23718.869",TRUE,2,TRUE,704
"South Korea","Total oil products production","Consumption Pattern",2021,8681.564,"7964.417",FALSE,2,TRUE,812
"South Korea","Total oil products production","Consumption Pattern",2021,7964.417,"7964.417",TRUE,2,TRUE,848
"South Korea","Total oil products production","Net Deliveries",2021,95522.765,"8821.866",FALSE,2,FALSE,596
"South Korea","Total oil products production","Net Deliveries",2021,94256.644,"8821.866",FALSE,2,FALSE,632
"Spain","Crude oil","Consumption Pattern",2021,4848.188,"5195.292",FALSE,2,TRUE,752
"Spain","Crude oil","Consumption Pattern",2021,5195.292,"5195.292",TRUE,2,TRUE,788
"Spain","Crude oil","Industrial Production",2021,5.816,"0.086",FALSE,2,FALSE,32
"Spain","Crude oil","Industrial Production",2021,0.912,"0.086",FALSE,2,FALSE,68
"Spain","Gasoline and diesel","Net Deliveries",2021,28528.656,"2677.398",FALSE,2,FALSE,392
"Spain","Gasoline and diesel","Net Deliveries",2021,28797.864,"2677.398",FALSE,2,FALSE,428
"Spain","Liquified Petroleum Gas","Net Deliveries",2021,1801.062,"203.192",FALSE,2,FALSE,104
"Spain","Liquified Petroleum Gas","Net Deliveries",2021,1971.43,"203.192",FALSE,2,FALSE,140
"Spain","Middle distillates","Consumption Pattern",2021,6138.075,"5961.072",FALSE,2,TRUE,968
"Spain","Middle distillates","Consumption Pattern",2021,5961.072,"5961.072",TRUE,2,TRUE,1004
"Spain","Naphtha","Net Deliveries",2021,1594.786,"145.307",FALSE,2,FALSE,176
"Spain","Naphtha","Net Deliveries",2021,1662.177,"145.307",FALSE,2,FALSE,212
"Spain","Other oil products","Net Deliveries",2021,3707.287,"162.616",FALSE,2,FALSE,536
"Spain","Other oil products","Net Deliveries",2021,2950.446,"162.616",FALSE,2,FALSE,572
"Spain","Residual fuel oil","Consumption Pattern",2021,779.191,"1107.932",FALSE,2,TRUE,1040
"Spain","Residual fuel oil","Consumption Pattern",2021,1107.932,"1107.932",TRUE,2,TRUE,1076
"Spain","Residual fuel oil","Net Deliveries",2021,1692.696,"163.372",FALSE,2,FALSE,464
"Spain","Residual fuel oil","Net Deliveries",2021,1769.511,"163.372",FALSE,2,FALSE,500
"Spain","Total gas oil production","Consumption Pattern",2021,1213.619,"1244.918",FALSE,2,TRUE,896
"Spain","Total gas oil production","Consumption Pattern",2021,1244.918,"1244.918",TRUE,2,TRUE,932
"Spain","Total gas oil production","Net Deliveries",2021,5247.091,"525.463",FALSE,2,FALSE,248
"Spain","Total gas oil production","Net Deliveries",2021,5755.096,"525.463",FALSE,2,FALSE,284
"Spain","Total kerosene production","Net Deliveries",2021,3357.302,"462.215",FALSE,2,FALSE,320
"Spain","Total kerosene production","Net Deliveries",2021,5871.01,"462.215",FALSE,2,FALSE,356
"Spain","Total oil production","Consumption Pattern",2021,14228.319,"14848.813",FALSE,2,TRUE,680
"Spain","Total oil production","Consumption Pattern",2021,14848.813,"14848.813",TRUE,2,TRUE,716
"Spain","Total oil products production","Consumption Pattern",2021,9380.131,"9653.521",FALSE,2,TRUE,824
"Spain","Total oil products production","Consumption Pattern",2021,9653.521,"9653.521",TRUE,2,TRUE,860
"Spain","Total oil products production","Net Deliveries",2021,45928.88,"4339.563",FALSE,2,FALSE,608
"Spain","Total oil products production","Net Deliveries",2021,48777.534,"4339.563",FALSE,2,FALSE,644
"Sweden","Crude oil","Consumption Pattern",2021,1093.457,"1649.712",FALSE,2,TRUE,753
"Sweden","Crude oil","Consumption Pattern",2021,1649.712,"1649.712",TRUE,2,TRUE,789
"Sweden","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,33
"Sweden","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,69
"Sweden","Gasoline and diesel","Net Deliveries",2021,5399.307,"476.602",FALSE,2,FALSE,393
"Sweden","Gasoline and diesel","Net Deliveries",2021,5149.352,"476.602",FALSE,2,FALSE,429
"Sweden","Liquified Petroleum Gas","Net Deliveries",2021,895.853,"72.565",FALSE,2,FALSE,105
"Sweden","Liquified Petroleum Gas","Net Deliveries",2021,711.718,"72.565",FALSE,2,FALSE,141
"Sweden","Middle distillates","Consumption Pattern",2021,1596.656,"1678.099",FALSE,2,TRUE,969
"Sweden","Middle distillates","Consumption Pattern",2021,1678.099,"1678.099",TRUE,2,TRUE,1005
"Sweden","Naphtha","Net Deliveries",2021,387.769,"17.102",FALSE,2,FALSE,177
"Sweden","Naphtha","Net Deliveries",2021,204.805,"17.102",FALSE,2,FALSE,213
"Sweden","Other oil products","Net Deliveries",2021,814.857,"53.987",FALSE,2,FALSE,537
"Sweden","Other oil products","Net Deliveries",2021,684.276,"53.987",FALSE,2,FALSE,573
"Sweden","Residual fuel oil","Consumption Pattern",2021,519.854,"464.63",FALSE,2,TRUE,1041
"Sweden","Residual fuel oil","Consumption Pattern",2021,464.63,"464.63",TRUE,2,TRUE,1077
"Sweden","Residual fuel oil","Net Deliveries",2021,356.453,"36.949",FALSE,2,FALSE,465
"Sweden","Residual fuel oil","Net Deliveries",2021,306.075,"36.949",FALSE,2,FALSE,501
"Sweden","Total gas oil production","Consumption Pattern",2021,464.137,"450.242",FALSE,2,TRUE,897
"Sweden","Total gas oil production","Consumption Pattern",2021,450.242,"450.242",TRUE,2,TRUE,933
"Sweden","Total gas oil production","Net Deliveries",2021,2169.276,"178.352",FALSE,2,FALSE,249
"Sweden","Total gas oil production","Net Deliveries",2021,2157.023,"178.352",FALSE,2,FALSE,285
"Sweden","Total kerosene production","Net Deliveries",2021,364.778,"56.991",FALSE,2,FALSE,321
"Sweden","Total kerosene production","Net Deliveries",2021,712.171,"56.991",FALSE,2,FALSE,357
"Sweden","Total oil production","Consumption Pattern",2021,4135.173,"4687.903",FALSE,2,TRUE,681
"Sweden","Total oil production","Consumption Pattern",2021,4687.903,"4687.903",TRUE,2,TRUE,717
"Sweden","Total oil products production","Consumption Pattern",2021,3041.716,"3038.191",FALSE,2,TRUE,825
"Sweden","Total oil products production","Consumption Pattern",2021,3038.191,"3038.191",TRUE,2,TRUE,861
"Sweden","Total oil products production","Net Deliveries",2021,10388.293,"892.548",FALSE,2,FALSE,609
"Sweden","Total oil products production","Net Deliveries",2021,9925.42,"892.548",FALSE,2,FALSE,645
"Switzerland","Crude oil","Consumption Pattern",2021,41.559,"55.716",FALSE,2,TRUE,754
"Switzerland","Crude oil","Consumption Pattern",2021,55.716,"55.716",TRUE,2,TRUE,790
"Switzerland","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,34
"Switzerland","Crude oil","Industrial Production",2021,0,"0",TRUE,2,FALSE,70
"Switzerland","Gasoline and diesel","Net Deliveries",2021,5125.653,"429.898",FALSE,2,FALSE,394
"Switzerland","Gasoline and diesel","Net Deliveries",2021,4809.939,"429.898",FALSE,2,FALSE,430
"Switzerland","Liquified Petroleum Gas","Net Deliveries",2021,161.188,"12.845",FALSE,2,FALSE,106
"Switzerland","Liquified Petroleum Gas","Net Deliveries",2021,150.916,"12.845",FALSE,2,FALSE,142
"Switzerland","Middle distillates","Consumption Pattern",2021,2783.191,"2340.109",FALSE,2,TRUE,970
"Switzerland","Middle distillates","Consumption Pattern",2021,2340.109,"2340.109",TRUE,2,TRUE,1006
"Switzerland","Naphtha","Net Deliveries",2021,13.715,"0.6",FALSE,2,FALSE,178
"Switzerland","Naphtha","Net Deliveries",2021,20.971,"0.6",FALSE,2,FALSE,214
"Switzerland","Other oil products","Net Deliveries",2021,331.951,"14.736",FALSE,2,FALSE,538
"Switzerland","Other oil products","Net Deliveries",2021,317.209,"14.736",FALSE,2,FALSE,574
"Switzerland","Residual fuel oil","Consumption Pattern",2021,62.454,"50.997",FALSE,2,TRUE,1042
"Switzerland","Residual fuel oil","Consumption Pattern",2021,50.997,"50.997",TRUE,2,TRUE,1078
"Switzerland","Residual fuel oil","Net Deliveries",2021,0,"0",TRUE,2,FALSE,466
"Switzerland","Residual fuel oil","Net Deliveries",2021,0,"0",TRUE,2,FALSE,502
"Switzerland","Total gas oil production","Consumption Pattern",2021,980.138,"927.538",FALSE,2,TRUE,898
"Switzerland","Total gas oil production","Consumption Pattern",2021,927.538,"927.538",TRUE,2,TRUE,934
"Switzerland","Total gas oil production","Net Deliveries",2021,2132.692,"176.499",FALSE,2,FALSE,250
"Switzerland","Total gas oil production","Net Deliveries",2021,2087.706,"176.499",FALSE,2,FALSE,286
"Switzerland","Total kerosene production","Net Deliveries",2021,786.994,"115.428",FALSE,2,FALSE,322
"Switzerland","Total kerosene production","Net Deliveries",2021,1385.389,"115.428",FALSE,2,FALSE,358
"Switzerland","Total oil production","Consumption Pattern",2021,3896.801,"3401.196",FALSE,2,TRUE,682
"Switzerland","Total oil production","Consumption Pattern",2021,3401.196,"3401.196",TRUE,2,TRUE,718
"Switzerland","Total oil products production","Consumption Pattern",2021,3855.242,"3345.48",FALSE,2,TRUE,826
"Switzerland","Total oil products production","Consumption Pattern",2021,3345.48,"3345.48",TRUE,2,TRUE,862
"Switzerland","Total oil products production","Net Deliveries",2021,8552.193,"750.006",FALSE,2,FALSE,610
"Switzerland","Total oil products production","Net Deliveries",2021,8772.13,"750.006",FALSE,2,FALSE,646
"Türkiye","Crude oil","Consumption Pattern",2021,6792.344,"7021.057",FALSE,2,TRUE,755
"Türkiye","Crude oil","Consumption Pattern",2021,7021.057,"7021.057",TRUE,2,TRUE,791
"Türkiye","Crude oil","Industrial Production",2021,3441.66,"322.391",FALSE,2,FALSE,35
"Türkiye","Crude oil","Industrial Production",2021,3583.113,"322.391",FALSE,2,FALSE,71
"Türkiye","Gasoline and diesel","Net Deliveries",2021,25131.7,"2291.822",FALSE,2,FALSE,395
"Türkiye","Gasoline and diesel","Net Deliveries",2021,24974.235,"2291.822",FALSE,2,FALSE,431
"Türkiye","Liquified Petroleum Gas","Net Deliveries",2021,3918.819,"356.949",FALSE,2,FALSE,107
"Türkiye","Liquified Petroleum Gas","Net Deliveries",2021,3868.285,"356.949",FALSE,2,FALSE,143
"Türkiye","Middle distillates","Consumption Pattern",2021,2660.466,"2129.122",FALSE,2,TRUE,971
"Türkiye","Middle distillates","Consumption Pattern",2021,2129.122,"2129.122",TRUE,2,TRUE,1007
"Türkiye","Naphtha","Net Deliveries",2021,1841,"108.297",FALSE,2,FALSE,179
"Türkiye","Naphtha","Net Deliveries",2021,1297.189,"108.297",FALSE,2,FALSE,215
"Türkiye","Other oil products","Net Deliveries",2021,8318.325,"660.136",FALSE,2,FALSE,539
"Türkiye","Other oil products","Net Deliveries",2021,8714.7,"660.136",FALSE,2,FALSE,575
"Türkiye","Residual fuel oil","Consumption Pattern",2021,790.482,"1237.216",FALSE,2,TRUE,1043
"Türkiye","Residual fuel oil","Consumption Pattern",2021,1237.216,"1237.216",TRUE,2,TRUE,1079
"Türkiye","Residual fuel oil","Net Deliveries",2021,268.636,"44.465",FALSE,2,FALSE,467
"Türkiye","Residual fuel oil","Net Deliveries",2021,329.527,"44.465",FALSE,2,FALSE,503
"Türkiye","Total gas oil production","Consumption Pattern",2021,336.438,"358.966",FALSE,2,TRUE,899
"Türkiye","Total gas oil production","Consumption Pattern",2021,358.966,"358.966",TRUE,2,TRUE,935
"Türkiye","Total gas oil production","Net Deliveries",2021,1677.854,"205.359",FALSE,2,FALSE,251
"Türkiye","Total gas oil production","Net Deliveries",2021,2199.258,"205.359",FALSE,2,FALSE,287
"Türkiye","Total kerosene production","Net Deliveries",2021,3507.406,"343.016",FALSE,2,FALSE,323
"Türkiye","Total kerosene production","Net Deliveries",2021,4936.892,"343.016",FALSE,2,FALSE,359
"Türkiye","Total oil production","Consumption Pattern",2021,11784.675,"11995.079",FALSE,2,TRUE,683
"Türkiye","Total oil production","Consumption Pattern",2021,11995.079,"11995.079",TRUE,2,TRUE,719
"Türkiye","Total oil products production","Consumption Pattern",2021,4992.331,"4974.022",FALSE,2,TRUE,827
"Türkiye","Total oil products production","Consumption Pattern",2021,4974.022,"4974.022",TRUE,2,TRUE,863
"Türkiye","Total oil products production","Net Deliveries",2021,44663.74,"4010.044",FALSE,2,FALSE,611
"Türkiye","Total oil products production","Net Deliveries",2021,46320.086,"4010.044",FALSE,2,FALSE,647
"United Kingdom","Crude oil","Consumption Pattern",2021,4591,"4137",FALSE,2,TRUE,756
"United Kingdom","Crude oil","Consumption Pattern",2021,4137,"4137",TRUE,2,TRUE,792
"United Kingdom","Crude oil","Industrial Production",2021,40865,"2997",FALSE,2,FALSE,36
"United Kingdom","Crude oil","Industrial Production",2021,37750.743,"2997",FALSE,2,FALSE,72
"United Kingdom","Gasoline and diesel","Net Deliveries",2021,27867,"2320",FALSE,2,FALSE,396
"United Kingdom","Gasoline and diesel","Net Deliveries",2021,28029,"2320",FALSE,2,FALSE,432
"United Kingdom","Liquified Petroleum Gas","Net Deliveries",2021,2489,"200",FALSE,2,FALSE,108
"United Kingdom","Liquified Petroleum Gas","Net Deliveries",2021,2562,"200",FALSE,2,FALSE,144
"United Kingdom","Middle distillates","Consumption Pattern",2021,2584,"2536",FALSE,2,TRUE,972
"United Kingdom","Middle distillates","Consumption Pattern",2021,2536,"2536",TRUE,2,TRUE,1008
"United Kingdom","Naphtha","Net Deliveries",2021,155,"5",FALSE,2,FALSE,180
"United Kingdom","Naphtha","Net Deliveries",2021,53,"5",FALSE,2,FALSE,216
"United Kingdom","Other oil products","Net Deliveries",2021,3542,"343",FALSE,2,FALSE,540
"United Kingdom","Other oil products","Net Deliveries",2021,3289,"343",FALSE,2,FALSE,576
"United Kingdom","Residual fuel oil","Consumption Pattern",2021,201,"239",FALSE,2,TRUE,1044
"United Kingdom","Residual fuel oil","Consumption Pattern",2021,239,"239",TRUE,2,TRUE,1080
"United Kingdom","Residual fuel oil","Net Deliveries",2021,256,"18",FALSE,2,FALSE,468
"United Kingdom","Residual fuel oil","Net Deliveries",2021,324.346,"18",FALSE,2,FALSE,504
"United Kingdom","Total gas oil production","Consumption Pattern",2021,1188,"982",FALSE,2,TRUE,900
"United Kingdom","Total gas oil production","Consumption Pattern",2021,982,"982",TRUE,2,TRUE,936
"United Kingdom","Total gas oil production","Net Deliveries",2021,10817,"997",FALSE,2,FALSE,252
"United Kingdom","Total gas oil production","Net Deliveries",2021,11882,"997",FALSE,2,FALSE,288
"United Kingdom","Total kerosene production","Net Deliveries",2021,8071,"1132",FALSE,2,FALSE,324
"United Kingdom","Total kerosene production","Net Deliveries",2021,12539,"1132",FALSE,2,FALSE,360
"United Kingdom","Total oil production","Consumption Pattern",2021,9474,"8801",FALSE,2,TRUE,684
"United Kingdom","Total oil production","Consumption Pattern",2021,8801,"8801",TRUE,2,TRUE,720
"United Kingdom","Total oil products production","Consumption Pattern",2021,4883,"4664",FALSE,2,TRUE,828
"United Kingdom","Total oil products production","Consumption Pattern",2021,4664,"4664",TRUE,2,TRUE,864
"United Kingdom","Total oil products production","Net Deliveries",2021,53197,"5015",FALSE,2,FALSE,612
"United Kingdom","Total oil products production","Net Deliveries",2021,58678.346,"5015",FALSE,2,FALSE,648
"United States","Crude oil","Consumption Pattern",2021,131548,"102567",FALSE,2,TRUE,757
"United States","Crude oil","Consumption Pattern",2021,102567,"102567",TRUE,2,TRUE,793
"United States","Crude oil","Industrial Production",2021,702512,"63868",FALSE,2,FALSE,37
"United States","Crude oil","Industrial Production",2021,749969,"63868",FALSE,2,FALSE,73
"United States","Gasoline and diesel","Net Deliveries",2021,188284.815,"14985",FALSE,2,FALSE,397
"United States","Gasoline and diesel","Net Deliveries",2021,190136.556,"14985",FALSE,2,FALSE,433
"United States","Liquified Petroleum Gas","Net Deliveries",2021,32652,"3066",FALSE,2,FALSE,109
"United States","Liquified Petroleum Gas","Net Deliveries",2021,32777,"3066",FALSE,2,FALSE,145
"United States","Middle distillates","Consumption Pattern",2021,19945,"18218",FALSE,2,TRUE,973
"United States","Middle distillates","Consumption Pattern",2021,18218,"18218",TRUE,2,TRUE,1009
"United States","Naphtha","Net Deliveries",2021,7977,"484",FALSE,2,FALSE,181
"United States","Naphtha","Net Deliveries",2021,5925,"484",FALSE,2,FALSE,217
"United States","Other oil products","Net Deliveries",2021,100967,"7746",FALSE,2,FALSE,541
"United States","Other oil products","Net Deliveries",2021,107089,"7746",FALSE,2,FALSE,577
"United States","Residual fuel oil","Consumption Pattern",2021,5202,"5842",FALSE,2,TRUE,1045
"United States","Residual fuel oil","Consumption Pattern",2021,5842,"5842",TRUE,2,TRUE,1081
"United States","Residual fuel oil","Net Deliveries",2021,3304,"221",FALSE,2,FALSE,469
"United States","Residual fuel oil","Net Deliveries",2021,3490,"221",FALSE,2,FALSE,505
"United States","Total gas oil production","Consumption Pattern",2021,22298,"21285",FALSE,2,TRUE,901
"United States","Total gas oil production","Consumption Pattern",2021,21285,"21285",TRUE,2,TRUE,937
"United States","Total gas oil production","Net Deliveries",2021,379625.411,"31799",FALSE,2,FALSE,253
"United States","Total gas oil production","Net Deliveries",2021,379378.851,"31799",FALSE,2,FALSE,289
"United States","Total kerosene production","Net Deliveries",2021,63327,"6146",FALSE,2,FALSE,325
"United States","Total kerosene production","Net Deliveries",2021,71876,"6146",FALSE,2,FALSE,361
"United States","Total oil production","Consumption Pattern",2021,197026,"168007",FALSE,2,TRUE,685
"United States","Total oil production","Consumption Pattern",2021,168007,"168007",TRUE,2,TRUE,721
"United States","Total oil products production","Consumption Pattern",2021,65478,"65440",FALSE,2,TRUE,829
"United States","Total oil products production","Consumption Pattern",2021,65440,"65440",TRUE,2,TRUE,865
"United States","Total oil products production","Net Deliveries",2021,776137.226,"64447",FALSE,2,FALSE,613
"United States","Total oil products production","Net Deliveries",2021,790672.407,"64447",FALSE,2,FALSE,649
